pl_name,discoverymethod,disc_facility,pl_rade,pl_eqt,pl_orbsmax,st_teff,st_lum
"TOI-6716 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",0.99612130,371.80,0.0319000000,3150.00,
"TOI-672 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",5.24396180,663.04,0.0376000000,3780.00,-1.31885
"TOI-674 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",5.26030014,639.64,0.0250000000,3490.50,-1.61439
"TOI-677 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",13.06741500,971.00,0.1038000000,6370.50,
"TOI-682.01","Transit","Transiting Exoplanet Survey Satellite (TESS)",3.74186000,1090.00,,5085.00,
"TOI-6894 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",9.48335605,413.49,0.0260400000,3070.00,-2.42597
"TOI-700 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",0.99936441,400.53,0.0677000000,3471.50,-1.63451
"TOI-700 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.61846058,341.88,0.0929000000,3471.50,-1.63451
"TOI-700 d","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.23682856,257.99,0.1633000000,3471.50,-1.63451
"TOI-700 e","Transit","Transiting Exoplanet Survey Satellite (TESS)",0.94918578,272.90,,3482.00,
"TOI-7009 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",3.87850000,791.00,0.0287000000,4155.50,
"TOI-7041 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",9.52959263,882.37,,4696.00,
"TOI-712 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.12931889,689.07,0.0792800000,4563.00,-0.72793
"TOI-712 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.57815500,363.45,0.2447000000,4563.00,-0.72793
"TOI-712 d","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.25628500,302.80,0.3405000000,4563.00,-0.72793
"TOI-7149 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",12.23030000,574.00,0.0260300000,3305.00,-1.91542
"TOI-715 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.63226541,234.52,0.0830000000,3075.00,
"TOI-7166 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.16681831,280.86,0.0561050000,3119.33,-2.34835
"TOI-733 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.96976500,1065.90,0.0618000000,5777.00,-0.08619
"TOI-7384 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",3.74433374,378.17,0.0439000000,3198.00,
"TOI-7510 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",8.77014929,1177.90,0.1012500000,5708.67,-0.00104
"TOI-7510 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",10.32242078,753.85,0.1585000000,5708.67,-0.00104
"TOI-7510 d","Transit","Transiting Exoplanet Survey Satellite (TESS)",9.06191455,558.06,0.2656000000,5708.67,-0.00104
"TOI-756 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.99556068,880.98,0.0180000000,3635.50,-1.38722
"TOI-757 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.33942000,629.50,0.1220000000,5388.50,-0.37675
"TOI-762 A b","Transit","Transiting Exoplanet Survey Satellite (TESS)",8.18335784,536.65,0.0341800000,3332.50,-1.73283
"TOI-763 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.34485440,987.99,0.0600000000,5608.50,
"TOI-763 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.74675426,761.14,0.1011000000,5608.50,
"TOI-771 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.39269562,523.75,0.0207500000,3267.33,-2.23153
"TOI-776 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.80557715,502.89,0.0652500000,3746.67,-1.30980
"TOI-776 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.05566474,406.09,0.1000500000,3746.67,-1.30980
"TOI-778 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",15.32265000,1505.50,0.0600000000,6711.50,0.76042
"TOI-782 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.66333263,411.81,0.0578000000,3350.50,-1.70246
"TOI-784 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.84303000,1256.00,,5849.00,
"TOI-813 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",6.91562773,601.94,0.4295000000,5865.35,
"TOI-815 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.78198500,679.00,0.0903000000,4911.45,
"TOI-815 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.40190000,476.00,0.1930000000,4911.45,
"TOI-824 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.93995284,1200.86,0.0217700000,4526.00,-0.70997
"TOI-833 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.32951550,1075.96,0.0171000000,3942.50,
"TOI-836 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.69828500,817.49,0.0422000000,4514.00,
"TOI-836.01","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.61366000,684.50,0.0750000000,4514.00,
"TOI-837 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",8.62668207,907.10,0.0859000000,6169.33,0.11545
"TOI-849 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",3.54139000,1932.00,,5311.00,
"TOI-858 B b","Transit","Transiting Exoplanet Survey Satellite (TESS)",14.06395794,1465.63,0.0443500000,5849.50,0.25285
"TOI-871 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.67531571,593.16,0.1054000000,4934.00,-0.56004
"TOI-880 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",4.99725000,811.00,0.0635000000,4992.50,
"TOI-880.02","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.58194858,1103.69,0.0345454775,4973.33,
"TOI-892 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",12.01356500,1379.00,0.0920000000,6992.00,0.43136
"TOI-904 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.36780650,431.28,0.0560000000,3881.10,-1.29243
"TOI-904 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.25391705,218.19,0.3120000000,3881.10,-1.29243
"TOI-905 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",13.52873714,1148.88,0.0466600000,5567.50,-0.13668
"TOI-907.01","Transit","Transiting Exoplanet Survey Satellite (TESS)",9.61588512,1745.70,0.0552254810,6272.00,
"TOI-908 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",3.14700815,1267.32,0.0416570000,5563.00,
"TOI-912 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.09124338,523.11,0.0410000000,3569.00,-1.59007
"TOI-913 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.46775368,666.72,,4958.50,
"TOI-942 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",3.52025000,1120.00,,4945.00,
"TOI-954 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",9.30274900,1592.50,0.0496300000,5733.00,0.53529
"TOI-969 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",3.20749000,971.50,0.0263600000,4342.05,
"TRAPPIST-1 b","Transit","La Silla Observatory",1.13429724,534.32,0.0111100000,3629.67,-3.28025
"TRAPPIST-1 c","Transit","La Silla Observatory",1.05250000,341.95,0.0152150000,2554.50,-3.28025
"TRAPPIST-1 d","Transit","La Silla Observatory",0.78800000,287.00,0.0218700000,2562.50,-3.26897
"TRAPPIST-1 e","Transit","Multiple Observatories",0.91800000,251.30,0.0281700000,2559.00,-3.28067
"TRAPPIST-1 f","Transit","Multiple Observatories",1.04500000,219.00,0.0371000000,2559.00,-3.28067
"TRAPPIST-1 g","Transit","Multiple Observatories",1.12700000,198.60,0.0451000000,2559.00,-3.28067
"TRAPPIST-1 h","Transit","Multiple Observatories",0.75350000,170.50,0.0630000000,2559.00,-3.28067
"TYC 8998-760-1 c","Imaging","Paranal Observatory",12.32990000,1240.00,320.0000000000,,
"TrES-1 b","Transit","TrES",12.34389339,1121.47,0.0393550000,5232.94,-0.35900
"TrES-2 b","Transit","TrES",13.54024866,1417.14,0.0357227273,5835.67,0.02500
"TrES-3 b","Transit","TrES",15.19415650,1583.57,0.0227700000,5609.75,-0.22768
"TrES-4 b","Transit","TrES",20.04839460,1797.61,0.0506420000,6213.17,0.64246
"TrES-5 b","Transit","TrES",13.72382300,1379.00,0.0245900000,5143.00,
"V1298 Tau b","Transit","K2",9.96666667,670.33,0.1686666667,4970.00,-0.02965
"V1298 Tau c","Transit","K2",5.33500000,960.50,0.0824500000,4970.00,
"V1298 Tau d","Transit","K2",6.47000000,838.00,0.1082000000,4970.00,
"V1298 Tau e","Transit","K2",9.45500000,509.50,0.2884500000,4970.00,
"V2376 Ori b","Imaging","Multiple Observatories",87.20586985,2100.00,71.0000000000,,
"VHS J125601.92-125723.9 b","Imaging","Paranal Observatory",14.12331568,1173.50,350.0000000000,,
"WASP-1 b","Transit","SuperWASP",16.85633064,1796.79,0.0391600000,6137.25,0.45900
"WASP-10 b","Transit","SuperWASP",12.25541845,1054.59,0.0378700000,4690.99,
"WASP-100 b","Transit","SuperWASP",17.50910815,2294.74,0.0457000000,6900.00,
"WASP-101 b","Transit","SuperWASP",15.82629506,1512.59,0.0506000000,6400.00,
"WASP-102 b","Transit","SuperWASP",14.95257217,1626.50,0.0410000000,5914.00,
"WASP-103 b","Transit","SuperWASP",17.66525667,2497.33,0.0198066667,6110.00,0.41300
"WASP-104 b","Transit","SuperWASP",12.68399250,1450.13,0.0291800000,5390.50,
"WASP-105 b","Transit","SuperWASP-South",12.92797000,908.11,0.0750000000,5070.00,
"WASP-106 b","Transit","SuperWASP",11.82163071,1112.63,0.0917000000,6055.00,
"WASP-107 b","Transit","SuperWASP-South",11.07171900,716.38,0.0551500000,4362.73,
"WASP-108 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",15.28665819,1575.96,,6391.50,
"WASP-11 b","Transit","SuperWASP",10.92219520,964.20,0.0433750000,4875.33,0.00000
"WASP-110 b","Transit","Paranal Observatory",13.51175399,1095.53,,5417.50,
"WASP-113 b","Transit","SuperWASP-North",16.55076088,1482.33,0.0588500000,5914.65,
"WASP-114 b","Transit","SuperWASP-North",14.75751451,1963.56,0.0285100000,5913.68,
"WASP-116 b","Transit","SuperWASP",14.60862823,1401.50,0.0650000000,6180.00,
"WASP-117 b","Transit","SuperWASP",11.69418896,986.98,0.0945900000,6038.00,
"WASP-118 b","Transit","SuperWASP",16.68380200,1997.00,0.0545150000,6407.00,
"WASP-119 b","Transit","SuperWASP-South",14.77210464,1499.99,0.0363000000,5650.00,
"WASP-12 b","Transit","SuperWASP",20.95861350,2531.16,0.0232975000,6268.29,0.60228
"WASP-120 b","Transit","SuperWASP",15.23502684,1764.84,0.0514000000,6450.00,
"WASP-121 b","Transit","SuperWASP",20.65995734,2490.00,0.0253833333,6515.33,0.51851
"WASP-123 b","Transit","SuperWASP",14.77982865,1493.67,0.0426300000,5721.50,
"WASP-124 b","Transit","SuperWASP-South",14.36245673,1383.73,0.0449000000,6119.33,
"WASP-126 b","Transit","SuperWASP-South",10.63711387,1409.42,0.0449000000,5800.00,
"WASP-127 b","Transit","SuperWASP",15.02579531,1356.87,0.0520000000,5620.00,
"WASP-129 b","Transit","SuperWASP-South",11.78353002,1099.88,0.0628000000,5900.00,
"WASP-13 b","Transit","SuperWASP",16.68912600,1459.50,0.0557000000,5870.00,
"WASP-130 b","Transit","SuperWASP-South",10.50060500,798.00,0.1012000000,5625.00,
"WASP-131 b","Transit","SuperWASP-South",15.38939435,1446.29,0.0607000000,6030.00,
"WASP-132 b","Transit","SuperWASP-South",10.10992652,722.56,0.0672000000,4745.33,-0.57512
"WASP-132 c","Transit","Transiting Exoplanet Survey Satellite (TESS)",2.08710163,1357.42,0.0183300000,4730.50,-0.57512
"WASP-133 b","Transit","SuperWASP-South",13.87386452,1753.58,0.0345000000,5673.00,
"WASP-135 b","Transit","SuperWASP",13.99774776,1403.66,,4984.00,
"WASP-136 b","Transit","SuperWASP",16.67795373,1681.07,0.0661000000,6163.60,
"WASP-138 b","Transit","SuperWASP",13.23390500,1603.00,0.0494000000,6272.00,
"WASP-139 b","Transit","SuperWASP-South",9.15562208,877.69,0.0620000000,5310.00,
"WASP-14 b","Transit","SuperWASP",15.49755233,1884.00,0.0371000000,6469.33,
"WASP-140 b","Transit","SuperWASP-South",14.60436993,1263.59,0.0323000000,5273.33,
"WASP-141 b","Transit","SuperWASP-South",13.47245150,1497.91,0.0469000000,5965.00,
"WASP-142 b","Transit","SuperWASP-South",17.38825523,1954.67,0.0347000000,6010.00,
"WASP-144 b","Transit","SuperWASP-South",12.15042495,1303.04,0.0316000000,5039.50,
"WASP-145 A b","Transit","SuperWASP-South",10.29632996,1136.56,0.0261000000,4791.50,
"WASP-147 b","Transit","SuperWASP-South",12.11084627,1343.28,0.0549000000,5805.50,
"WASP-148 b","Transit","SuperWASP-North",8.49674900,876.50,0.0845000000,5580.50,
"WASP-149 b","Transit","SuperWASP",15.28245265,1772.17,0.0240000000,5672.70,
"WASP-15 b","Transit","SuperWASP",15.35970150,1594.39,0.0516500000,6352.50,
"WASP-150 b","Transit","SuperWASP-North",11.71995975,1419.52,0.0694000000,6264.00,
"WASP-151 b","Transit","SuperWASP-South",13.06431104,1269.63,0.0550000000,5858.50,
"WASP-153 b","Transit","SuperWASP",16.50692912,1645.33,0.0480000000,5841.10,
"WASP-154 b","Transit","SuperWASP",10.92206074,974.50,0.0440000000,4777.00,
"WASP-155 b","Transit","SuperWASP",13.43463842,1495.00,0.0430000000,5660.25,
"WASP-156 b","Transit","SuperWASP",5.99387026,950.76,0.0455500000,4935.67,-0.41794
"WASP-157 b","Transit","SuperWASP",11.56379250,1266.00,0.0514000000,5805.00,
"WASP-158 b","Transit","SuperWASP-South",12.39836500,1558.50,0.0517000000,6294.50,
"WASP-159 b","Transit","SuperWASP-South",13.90591000,1805.50,0.0538000000,6014.50,
"WASP-16 b","Transit","SuperWASP",12.75484300,1291.99,0.0415000000,5665.00,
"WASP-160 B b","Transit","SuperWASP-South",12.38245500,1090.00,0.0452000000,5229.00,
"WASP-161 b","Transit","SuperWASP-South",13.11779350,1532.00,0.0673000000,6405.00,0.64738
"WASP-162 b","Transit","SuperWASP-South",11.76360000,917.50,0.0871000000,5386.50,
"WASP-163 b","Transit","SuperWASP-South",14.14462647,1709.10,0.0266000000,5986.00,-0.07572
"WASP-164 b","Transit","SuperWASP-South",12.77610775,1529.74,0.0281800000,5716.50,
"WASP-165 b","Transit","SuperWASP-South",14.20047921,1588.34,0.0482300000,5584.65,
"WASP-166 b","Transit","WASP-South",7.18204500,1259.00,0.0641000000,6181.50,
"WASP-167 b","Transit","Multiple Observatories",18.93251000,2212.50,0.0365000000,7000.00,
"WASP-168 b","Transit","SuperWASP-South",14.78650000,1239.00,0.0519000000,5909.40,
"WASP-169 b","Transit","WASP-South",16.49335478,1593.88,0.0681000000,6061.75,
"WASP-17 b","Transit","SuperWASP",21.59735425,1734.00,0.0513750000,6616.00,0.61272
"WASP-170 b","Transit","SuperWASP-South",12.86688200,1300.00,0.0337000000,5557.50,-0.11351
"WASP-171 b","Transit","WASP-South",11.17986000,1640.50,0.0504000000,6027.50,
"WASP-172 b","Transit","SuperWASP-South",18.97071500,1737.50,0.0694000000,6921.00,
"WASP-173 A b","Transit","SuperWASP-South",13.61184229,1800.47,0.0249400000,5951.00,0.08279
"WASP-174 b","Transit","SuperWASP-South",16.76706842,1503.00,0.0554650000,6377.57,0.43616
"WASP-175 b","Transit","WASP-South",13.44643600,1488.50,0.0440300000,6229.00,
"WASP-176 b","Transit","SuperWASP-North",16.06660159,1679.74,0.0535000000,6046.50,
"WASP-177 b","Transit","SuperWASP",14.85785743,1092.54,0.0395700000,5049.50,
"WASP-178 b","Transit","WASP-South",21.07831667,2383.00,0.0551500000,9121.33,1.21484
"WASP-18 b","Transit","SuperWASP",13.97144501,2377.00,0.0202525000,6417.40,0.42813
"WASP-180 A b","Transit","SuperWASP",14.90772994,1472.01,0.0480000000,6458.00,
"WASP-181 b","Transit","SuperWASP",13.78818681,1156.94,0.0542700000,5863.00,
"WASP-182 b","Transit","WASP-South",9.06933032,1408.24,0.0451000000,5626.43,
"WASP-183 b","Transit","SuperWASP",15.94425526,1071.81,0.0463200000,5368.90,
"WASP-184 b","Transit","WASP-South",14.86848500,1448.00,0.0627000000,6058.00,
"WASP-185 b","Transit","WASP-South",14.24523579,1226.93,0.0904000000,5804.00,
"WASP-186 b","Transit","SuperWASP",12.98147408,1378.40,,6434.00,
"WASP-187 b","Transit","SuperWASP",18.04110000,1760.00,,6064.00,
"WASP-188 b","Transit","SuperWASP",13.74298624,1570.50,0.0720000000,6789.00,
"WASP-189 b","Transit","CHaracterising ExOPlanets Satellite (CHEOPS)",18.14733975,3353.00,0.0505300000,8000.00,
"WASP-19 b","Transit","SuperWASP",15.76027911,2106.11,0.0164066667,5525.83,-0.05111
"WASP-190 b","Transit","WASP-South",13.57552500,1478.00,0.0663000000,6480.50,
"WASP-192 b","Transit","WASP-South",13.32503500,1458.50,0.0408000000,5963.50,
"WASP-193 b","Transit","WASP-South",14.88535629,1199.49,0.0672000000,6096.67,0.26711
"WASP-194 b","Transit","SuperWASP",14.65790117,1481.00,0.0470000000,6405.00,
"WASP-195 b","Transit","SuperWASP",9.71131112,1447.00,0.0630000000,6314.45,
"WASP-197 b","Transit","SuperWASP",14.38390901,1627.20,0.0650000000,6144.00,
"WASP-2 b","Transit","SuperWASP",11.99121610,1278.95,0.0309633333,5171.00,-0.32068
"WASP-20 b","Transit","SuperWASP",15.40130446,1341.00,0.0590500000,5940.00,
"WASP-21 b","Transit","SuperWASP",14.11216562,1329.08,0.0507500000,5841.33,
"WASP-22 b","Transit","SuperWASP",13.15619200,1434.71,0.0478500000,6102.00,
"WASP-23 b","Transit","SuperWASP",12.79215388,1076.55,,5150.00,
"WASP-24 b","Transit","SuperWASP",15.05226350,1656.00,0.0363500000,6098.50,
"WASP-25 b","Transit","SuperWASP",13.91296907,1178.55,0.0481900000,5712.00,
"WASP-26 b","Transit","SuperWASP",14.07682155,1606.35,0.0398300000,5999.67,
"WASP-28 b","Transit","SuperWASP",14.17523687,1456.75,0.0444633333,6122.67,
"WASP-29 b","Transit","SuperWASP",7.76519496,908.62,0.0456500000,4800.00,
"WASP-3 b","Transit","SuperWASP",15.81370500,1958.25,0.0318066667,6388.00,
"WASP-31 b","Transit","SuperWASP",17.33002823,1501.85,,6259.50,0.33572
"WASP-32 b","Transit","SuperWASP",12.45430000,1388.00,,6427.00,
"WASP-33 b","Transit","SuperWASP",18.29792638,2671.83,0.0249000000,7419.50,
"WASP-34 b","Transit","SuperWASP",13.53380000,1167.00,0.0524000000,5700.00,
"WASP-35 b","Transit","SuperWASP",14.86195464,1338.29,,6072.00,
"WASP-36 b","Transit","SuperWASP",14.18050740,1674.45,0.0266000000,5932.67,
"WASP-37 b","Transit","SuperWASP",13.50735058,1232.50,,5849.09,
"WASP-38 b","Transit","SuperWASP",12.30000000,1250.00,0.0760000000,6200.00,
"WASP-39 b","Transit","SuperWASP",14.80836953,1120.52,0.0482800000,5379.40,-0.12792
"WASP-4 b","Transit","SuperWASP",15.12506219,1635.09,0.0230375000,5482.40,
"WASP-41 b","Transit","SuperWASP",13.39674067,1228.33,0.0405000000,5545.33,
"WASP-42 b","Transit","SuperWASP",11.67829900,987.00,0.0561000000,5315.00,
"WASP-43 b","Transit","SuperWASP",11.60269676,1359.85,0.0145200000,4433.33,
"WASP-44 b","Transit","SuperWASP",11.70059764,1295.02,0.0344700000,5413.33,-0.19777
"WASP-45 b","Transit","SuperWASP",10.84433484,1136.18,0.0400650000,5116.67,-0.33555
"WASP-46 b","Transit","SuperWASP",13.17340815,1580.95,0.0233500000,5600.00,
"WASP-47 b","Transit","SuperWASP",12.27434219,1150.85,,5526.00,
"WASP-47 d","Transit","K2",3.58000000,885.00,,5476.00,
"WASP-47 e","Transit","K2",1.79000000,1992.00,,5476.00,
"WASP-48 b","Transit","SuperWASP",17.47426294,1980.01,0.0338000000,6022.67,
"WASP-49 b","Transit","SuperWASP",13.05624217,1335.17,0.0387300000,5600.00,
"WASP-5 b","Transit","SuperWASP",12.78462571,1713.12,0.0270720000,5741.67,
"WASP-50 b","Transit","SuperWASP",13.10518868,1351.09,0.0293000000,5400.00,
"WASP-52 b","Transit","SuperWASP",14.38809194,1301.08,0.0268150000,5029.00,
"WASP-53 b","Transit","Multiple Facilities",12.23504440,1029.30,0.0410100000,4953.00,-0.46344
"WASP-54 b","Transit","SuperWASP",17.76832957,1690.91,0.0498700000,6098.73,
"WASP-55 b","Transit","SuperWASP",14.76176245,1276.85,0.0558000000,6078.67,
"WASP-56 b","Transit","SuperWASP",12.35405000,1248.50,0.0545800000,5698.50,
"WASP-57 b","Transit","SuperWASP",11.64574172,1300.67,0.0381450000,5692.67,
"WASP-58 b","Transit","SuperWASP",14.45390095,1206.97,0.0561000000,5865.00,
"WASP-59 b","Transit","SuperWASP",10.10776322,651.69,0.0697000000,4476.00,
"WASP-6 b","Transit","SuperWASP",13.18622663,1134.44,0.0414000000,5392.18,-0.29675
"WASP-60 b","Transit","SuperWASP",12.40352174,1401.91,0.0542900000,6002.00,
"WASP-61 b","Transit","SuperWASP",14.04259066,1540.19,0.0521000000,6247.25,
"WASP-62 b","Transit","SuperWASP",15.24533000,1441.65,0.0571000000,6255.00,
"WASP-63 b","Transit","SuperWASP",15.17673459,1469.91,,5570.00,
"WASP-64 b","Transit","SuperWASP",14.48587620,1646.41,0.0264800000,5400.00,-0.02200
"WASP-65 b","Transit","SuperWASP",12.82595537,1449.28,0.0334000000,5692.90,
"WASP-66 b","Transit","SuperWASP",13.03234369,1569.70,,6580.00,
